argmat-clpb,EE-CO,A/2/admbuster_10000.apx,,,1.46,0
argmat-clpb,EE-CO,A/2/admbuster_20000.apx,,,1.75,0
argmat-clpb,EE-CO,A/2/admbuster_8000.apx,,,1.44,0
argmat-clpb,EE-CO,A/2/afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,,,1234.23,0
argmat-clpb,EE-CO,A/2/afinput_exp_cycles_depvary_step4_batch_yyy01.apx,,,1801.30,0
argmat-clpb,EE-CO,A/2/afinput_exp_cycles_depvary_step4_batch_yyy03.apx,,,470.69,1
argmat-clpb,EE-CO,A/2/afinput_exp_cycles_indvary1_step1_batch_yyy04.apx,,,439.30,1
argmat-clpb,EE-CO,A/2/afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,,,643.70,0
argmat-clpb,EE-CO,A/2/bw2.pfile-3-02.pddl.2.cnf.apx,,,1800.46,0
argmat-clpb,EE-CO,A/2/bw2.pfile-3-08.pddl.2.cnf.apx,,,1801.39,0
argmat-clpb,EE-CO,A/2/bw3.pfile-3-04.pddl.2.cnf.apx,,,1800.95,0
argmat-clpb,EE-CO,A/2/commute.org_20140813_1738.gml.20.apx,,,1801.06,0
argmat-clpb,EE-CO,A/2/ferry2.pfile-L2-C1-04.pddl.4.cnf.apx,,,1801.12,0
argmat-clpb,EE-CO,A/2/ferry2.pfile-L2-C3-01.pddl.1.cnf.apx,,,1800.79,0
argmat-clpb,EE-CO,A/2/ferry2.pfile-L3-C4-09.pddl.2.cnf.apx,,,1800.33,0
argmat-clpb,EE-CO,A/2/go-taps_20150524_1019.gml.20.apx,,,0.00,0
argmat-clpb,EE-CO,A/2/grd_1948_5_1.apx,,,1800.29,0
argmat-clpb,EE-CO,A/2/grd_3018_3_7.apx,,,1801.34,0
argmat-clpb,EE-CO,A/2/grd_3908_2_1.apx,,,1801.48,0
argmat-clpb,EE-CO,A/2/grd_5178_1_1.apx,,,0.01,0
argmat-clpb,EE-CO,A/2/kanawha-valley-regional-transportation-authority-krt_20150126_1340.gml.20.apx,,,1798.22,0
argmat-clpb,EE-CO,A/2/scc_1046_50_20_12.apx,,,1800.34,0
argmat-clpb,EE-CO,A/2/scc_1106_70_10_20.apx,,,1800.13,0
argmat-clpb,EE-CO,A/2/scc_1450_40_5_10.apx,,,1797.73,0
argmat-clpb,EE-CO,A/2/scc_1480_60_5_3.apx,,,1800.30,0
argmat-clpb,EE-CO,A/2/scc_387_50_10_19.apx,,,1800.63,0
argmat-clpb,EE-CO,A/2/sembuster_300.apx,,,0.00,0
argmat-clpb,EE-CO,A/2/south-metro-area-regional-transit_20151216_1704.gml.20.apx,,,0.00,0
argmat-clpb,EE-CO,A/2/stb_422_250.apx,,,1800.55,0
argmat-clpb,EE-CO,A/2/stb_428_430.apx,,,1800.04,0
argmat-clpb,EE-CO,A/2/stb_547_485.apx,,,0.00,0
argmat-clpb,EE-CO,A/2/stb_657_292.apx,,,0.00,0
argmat-clpb,EE-CO,A/2/thecomet_20131025_1906.gml.20.apx,,,1800.13,0
argmat-clpb,EE-CO,A/2/grd_1697_5_7.apx,,,1801.16,0
argmat-clpb,EE-CO,A/2/stb_593_45.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/BA_100_40_5.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/BA_120_50_4.apx,,,1801.25,0
argmat-clpb,EE-CO,A/3/BA_140_30_3.apx,,,1801.20,0
argmat-clpb,EE-CO,A/3/BA_140_30_4.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/BA_160_30_2.apx,,,1801.19,0
argmat-clpb,EE-CO,A/3/BA_180_30_2.apx,,,1800.24,0
argmat-clpb,EE-CO,A/3/BA_180_30_4.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/BA_180_30_5.apx,,,1799.90,0
argmat-clpb,EE-CO,A/3/BA_60_80_1.apx,,,116.18,1
argmat-clpb,EE-CO,A/3/BA_60_90_4.apx,,,522.86,1
argmat-clpb,EE-CO,A/3/BA_80_70_5.apx,,,1801.22,0
argmat-clpb,EE-CO,A/3/ER_200_20_4.apx,,,1801.30,0
argmat-clpb,EE-CO,A/3/ER_300_50_2.apx,,,1801.24,0
argmat-clpb,EE-CO,A/3/ER_300_50_6.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/ER_300_60_9.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/ER_400_60_7.apx,,,1800.94,0
argmat-clpb,EE-CO,A/3/ER_400_70_1.apx,,,1800.65,0
argmat-clpb,EE-CO,A/3/ER_400_70_3.apx,,,1800.88,0
argmat-clpb,EE-CO,A/3/ER_500_80_10.apx,,,1801.35,0
argmat-clpb,EE-CO,A/3/ER_500_80_2.apx,,,1801.28,0
