argmat-clpb,DC-CO,B/3/ER_400_50_10.apx,a128,none,1800.66,0
argmat-clpb,DC-CO,B/3/ER_400_50_2.apx,a220,none,1800.56,0
argmat-clpb,DC-CO,B/3/ER_400_50_3.apx,a90,none,1801.25,0
argmat-clpb,DC-CO,B/3/ER_400_50_4.apx,a87,none,1801.28,0
argmat-clpb,DC-CO,B/3/ER_400_50_7.apx,a38,none,1800.96,0
argmat-clpb,DC-CO,B/3/ER_400_50_8.apx,a234,none,1801.28,0
argmat-clpb,DC-CO,B/3/ER_500_60_1.apx,a16,none,1801.36,0
argmat-clpb,DC-CO,B/3/stb_401_342.apx,a362,none,1800.55,0
argmat-clpb,DC-CO,B/3/ER_500_60_2.apx,a78,none,1200.29,0
argmat-clpb,DC-CO,B/3/ER_500_60_3.apx,a401,none,1801.21,0
argmat-clpb,DC-CO,B/3/ER_500_60_6.apx,a285,none,1200.58,0
argmat-clpb,DC-CO,B/3/ER_500_60_7.apx,a122,none,1800.94,0
argmat-clpb,DC-CO,B/3/ER_500_60_8.apx,a285,none,1801.44,0
argmat-clpb,DC-CO,B/3/ER_500_70_1.apx,a47,none,1801.34,0
argmat-clpb,DC-CO,B/3/WS_300_16_50_30.apx,a47,none,1800.55,0
argmat-clpb,DC-CO,B/3/WS_300_16_50_70.apx,a78,none,1200.28,0
argmat-clpb,DC-CO,B/3/WS_300_16_70_30.apx,a124,none,1200.09,0
argmat-clpb,DC-CO,B/3/WS_300_16_70_50.apx,a166,none,1200.13,0
argmat-clpb,DC-CO,B/3/WS_300_16_90_30.apx,a21,none,1801.36,0
argmat-clpb,DC-CO,B/3/WS_300_16_90_50.apx,a191,none,1199.97,0
argmat-clpb,DC-CO,B/3/WS_300_16_90_70.apx,a278,none,1801.17,0
argmat-clpb,DC-CO,B/3/WS_300_24_30_10.apx,a211,none,1800.65,0
argmat-clpb,DC-CO,B/3/WS_300_24_30_30.apx,a55,none,1801.35,0
argmat-clpb,DC-CO,B/3/WS_300_24_30_70.apx,a140,none,1200.79,0
argmat-clpb,DC-CO,B/3/WS_400_24_10_10.apx,a39,none,1801.27,0
argmat-clpb,DC-CO,B/3/stb_428_430.apx,a386,none,1801.10,0
argmat-clpb,DC-CO,B/3/WS_400_24_10_50.apx,a298,none,1801.37,0
argmat-clpb,DC-CO,B/3/WS_400_24_10_70.apx,a35,none,1800.92,0
argmat-clpb,DC-CO,B/3/WS_400_32_10_10.apx,a383,none,1200.96,0
argmat-clpb,DC-CO,B/3/WS_400_32_10_30.apx,a268,none,1801.14,0
argmat-clpb,DC-CO,B/3/WS_400_32_10_70.apx,a332,none,1800.85,0
argmat-clpb,DC-CO,B/3/WS_500_16_10_10.apx,a331,none,1200.06,0
argmat-clpb,DC-CO,B/3/WS_500_16_10_50.apx,a10,none,1801.35,0
argmat-clpb,DC-CO,B/3/WS_500_16_10_70.apx,a419,none,1801.33,0
argmat-clpb,DC-CO,B/3/admbuster_500000.apx,c138710,none,2.97,0
argmat-clpb,DC-CO,B/3/afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,145,none,1801.31,0
argmat-clpb,DC-CO,B/3/belgium_2015.gml.20.apx,a303,none,1801.51,0
argmat-clpb,DC-CO,B/3/ferry2.pfile-L2-C3-01.pddl.1.cnf.apx,a15,none,1200.06,0
argmat-clpb,DC-CO,B/3/ferry2.pfile-L2-C3-010.pddl.1.cnf.apx,a125,none,1200.07,0
argmat-clpb,DC-CO,B/3/ferry2.pfile-L2-C3-04.pddl.1.cnf.apx,a115,none,1800.50,0
argmat-clpb,DC-CO,B/3/ferry2.pfile-L2-C3-07.pddl.1.cnf.apx,a170,none,1801.19,0
argmat-clpb,DC-CO,B/3/grd_14484_5_2.apx,a14264,none,5.59,0
argmat-clpb,DC-CO,B/3/grd_14653_5_6.apx,a10816,none,5.79,0
argmat-clpb,DC-CO,B/3/grd_14665_5_10.apx,a2775,none,5.73,0
argmat-clpb,DC-CO,B/3/grd_8600_4_4.apx,a5747,none,2.57,0
